sheet,row_idx,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50
Introduction,0,"File Documentation for the Institutional Characteristics Data File, 2019-20",,,,,,,,,
Introduction,1,(Final/revised release),,,,,,,,,
Introduction,2,,,,,,,,,,
Introduction,3,Filename,IC2019
Introduction,4,  Release 1,July 2020
Introduction,5,  Release 2,March 2021
Introduction,6,Filename,IC2019_RV
Introduction,7,  Final/revised release:,July 2021
Introduction,8,,
Introduction,9,Overview,"This file contains data on program and award level offerings, control and affiliation of institution. It also contains information on special learning opportunities, student services, disability services, tuition plans and athletic conference associations. Services and programs for service members and veterans are also included.  Admissions and test score data, which has been part of the Institutional Characteristics survey component since 2001-02, was moved to the new ADM survey component in 2014 and will be released with other survey components of the IPEDS winter collection module.
Release 2:  Several variables including open admissions policy, distance education offerings and library services were updated based on admissions data collected in the winter collection, distance education fall enrollments and academic library data collected in the spring of the IPEDS survey year. ",,,,,,,,
Introduction,10,Note,"Provisional release data have undergone all NCES data quality control procedures. Data are imputed for nonresponding institutions. These data are used for First Look (Provisional Data) web tables. Final release data include revisions to the provisional release data that have been made by institutions during the subsequent data collection year. The final release data can be used when the most up to date data are required; however, these data may not match tables from the First Look web tables based on provisional data. ",,,,,,,,
Introduction,11,,,,,,,,,,
Introduction,12,Contents of spreadsheet,,,,,,,,,
Introduction,13
Introduction,14,Varlist,"Variable list: Lists all variables in the table. Includes the variable name, variable label and the Data type, format and maximum field width of each variable.  The data type describes a variable as either a numeric (N) or Alphanumeric (A) and the format of a variable defines a variable as either continuous (Cont) or categorical (Disc).  It all also lists the variable name of all imputation flag variables for each continuous variable. Imputation flag variable describes whether a value for the corresponding variable was reported, imputed or not applicable.",,,,,,,,
Introduction,15,Description,Long description or glossary definition of a variable. ,,,,,,,,
Introduction,16,Frequencies,This worksheet contains the code values for of all categorical variables in the data file. It also lists the frequency and percent distribution for each code value by variable.(provisional release),,,,,,,,
Introduction,17,Statistics,"This worksheet lists the sum, mean, minimum and maximum values of all continuous variables in the data file.(provisional release)",,,,,,,,
Introduction,18,FrequenciesRV,This worksheet contains the code values for of all categorical variables in the data file. It also lists the frequency and percent distribution for each code value by variable. (final/revised release),,,,,,,,
Introduction,19,StatisticsRV,"This worksheet lists the sum, mean, minimum and maximum values of all continuous variables in the data file. (final/revised release)",,,,,,,,
Introduction,20,Imputation code values,This worksheet lists the code values for all imputation flag variables.,,,,,,,,
Frequencies,1137,,,,,,
Frequencies,1138,,,,,,
Frequencies,1139,,,,,,
Frequencies,1140,,,,,,
Frequencies,1141,,,,,,
Frequencies,1142,,,,,,
Frequencies,1143,,,,,,
Frequencies,1144,,,,,,
Frequencies,1145,,,,,,
Frequencies,1146,,,,,,
Frequencies,1147,,,,,,
Frequencies,1148,,,,,,
Frequencies,1149,,,,,,
Frequencies,1150,,,,,,
Frequencies,1151,,,,,,
Frequencies,1152,,,,,,
Frequencies,1153,,,,,,
Frequencies,1154,,,,,,
Frequencies,1155,,,,,,
Frequencies,1156,,,,,,
Frequencies,1157,,,,,,
Frequencies,1158,,,,,,
Frequencies,1159,,,,,,
Frequencies,1160,,,,,,
Frequencies,1161,,,,,,
Frequencies,1162,,,,,,
Frequencies,1163,,,,,,
Frequencies,1164,,,,,,
Frequencies,1165,,,,,,
Frequencies,1166,,,,,,
Frequencies,1167,,,,,,
Frequencies,1168,,,,,,
Frequencies,1169,,,,,,
Frequencies,1170,,,,,,
Frequencies,1171,,,,,,
Frequencies,1172,,,,,,
Frequencies,1173,,,,,,
Frequencies,1174,,,,,,
Frequencies,1175,,,,,,
Frequencies,1176,,,,,,
Frequencies,1177,,,,,,
Frequencies,1178,,,,,,
Frequencies,1179,,,,,,
Frequencies,1180,,,,,,
Frequencies,1181,,,,,,
Frequencies,1182,,,,,,
Frequencies,1183,,,,,,
Frequencies,1184,,,,,,
Frequencies,1185,,,,,,
Frequencies,1186,,,,,,
Frequencies,1187,,,,,,
Frequencies,1188,,,,,,
Frequencies,1189,,,,,,
Frequencies,1190,,,,,,
Frequencies,1191,,,,,,
Frequencies,1192,,,,,,
Frequencies,1193,,,,,,
Frequencies,1194,,,,,,
Frequencies,1195,,,,,,
Frequencies,1196,,,,,,
Frequencies,1197,,,,,,
Frequencies,1198,,,,,,
Frequencies,1199,,,,,,
Frequencies,1200,,,,,,
Frequencies,1201,,,,,,
Frequencies,1202,,,,,,
Frequencies,1203,,,,,,
Frequencies,1204,,,,,,
Frequencies,1205,,,,,,
Frequencies,1206,,,,,,
Frequencies,1207,,,,,,
Frequencies,1208,,,,,,
Frequencies,1209,,,,,,
Frequencies,1210,,,,,,
Frequencies,1211,,,,,,
Frequencies,1212,,,,,,
Frequencies,1213,,,,,,
Frequencies,1214,,,,,,
Frequencies,1215,,,,,,
Frequencies,1216,,,,,,
Frequencies,1217,,,,,,
Frequencies,1218,,,,,,
Frequencies,1219,,,,,,
Frequencies,1220,,,,,,
Frequencies,1221,,,,,,
Frequencies,1222,,,,,,
Frequencies,1223,,,,,,
Frequencies,1224,,,,,,
Frequencies,1225,,,,,,
Frequencies,1226,,,,,,
Frequencies,1227,,,,,,
Frequencies,1228,,,,,,
Frequencies,1229,,,,,,
Frequencies,1230,,,,,,
Frequencies,1231,,,,,,
Frequencies,1232,,,,,,
Frequencies,1233,,,,,,
Frequencies,1234,,,,,,
Frequencies,1235,,,,,,
Frequencies,1236,,,,,,
Frequencies,1237,,,,,,
Frequencies,1238,,,,,,
Frequencies,1239,,,,,,
Frequencies,1240,,,,,,
Frequencies,1241,,,,,,
Frequencies,1242,,,,,,
Frequencies,1243,,,,,,
Frequencies,1244,,,,,,
Frequencies,1245,,,,,,
Frequencies,1246,,,,,,
Frequencies,1247,,,,,,
Frequencies,1248,,,,,,
Frequencies,1249,,,,,,
Frequencies,1250,,,,,,
Frequencies,1251,,,,,,
Frequencies,1252,,,,,,
Frequencies,1253,,,,,,
Frequencies,1254,,,,,,
Frequencies,1255,,,,,,
Frequencies,1256,,,,,,
Frequencies,1257,,,,,,
Frequencies,1258,,,,,,
Frequencies,1259,,,,,,
Frequencies,1260,,,,,,
Frequencies,1261,,,,,,
Frequencies,1262,,,,,,
Frequencies,1263,,,,,,
Frequencies,1264,,,,,,
Frequencies,1265,,,,,,
Frequencies,1266,,,,,,
Frequencies,1267,,,,,,
Frequencies,1268,,,,,,
Frequencies,1269,,,,,,
Frequencies,1270,,,,,,
Frequencies,1271,,,,,,
Frequencies,1272,,,,,,
Frequencies,1273,,,,,,
Frequencies,1274,,,,,,
Frequencies,1275,,,,,,
Frequencies,1276,,,,,,
Frequencies,1277,,,,,,
Frequencies,1278,,,,,,
Frequencies,1279,,,,,,
Frequencies,1280,,,,,,
Frequencies,1281,,,,,,
Frequencies,1282,,,,,,
Frequencies,1283,,,,,,
Frequencies,1284,,,,,,
Frequencies,1285,,,,,,
Frequencies,1286,,,,,,
Frequencies,1287,,,,,,
Frequencies,1288,,,,,,
Frequencies,1289,,,,,,
Frequencies,1290,,,,,,
Frequencies,1291,,,,,,
Frequencies,1292,,,,,,
Frequencies,1293,,,,,,
Frequencies,1294,,,,,,
Frequencies,1295,,,,,,
Frequencies,1296,,,,,,
Frequencies,1297,,,,,,
Frequencies,1298,,,,,,
Frequencies,1299,,,,,,
Frequencies,1300,,,,,,
Frequencies,1301,,,,,,
Frequencies,1302,,,,,,
Frequencies,1303,,,,,,
Frequencies,1304,,,,,,
Frequencies,1305,,,,,,
Frequencies,1306,,,,,,
Frequencies,1307,,,,,,
Frequencies,1308,,,,,,
Frequencies,1309,,,,,,
Frequencies,1310,,,,,,
Frequencies,1311,,,,,,
Frequencies,1312,,,,,,
Frequencies,1313,,,,,,
Frequencies,1314,,,,,,
Frequencies,1315,,,,,,
Frequencies,1316,,,,,,
Frequencies,1317,,,,,,
Frequencies,1318,,,,,,
Frequencies,1319,,,,,,
Frequencies,1320,,,,,,
Frequencies,1321,,,,,,
Frequencies,1322,,,,,,
Frequencies,1323,,,,,,
Frequencies,1324,,,,,,
Frequencies,1325,,,,,,
Frequencies,1326,,,,,,
Frequencies,1327,,,,,,
Frequencies,1328,,,,,,
Frequencies,1329,,,,,,
Frequencies,1330,,,,,,
Frequencies,1331,,,,,,
Frequencies,1332,,,,,,
Frequencies,1333,,,,,,
Frequencies,1334,,,,,,
Frequencies,1335,,,,,,
Frequencies,1336,,,,,,
Frequencies,1337,,,,,,
Frequencies,1338,,,,,,
Frequencies,1339,,,,,,
Frequencies,1340,,,,,,
Frequencies,1341,,,,,,
Frequencies,1342,,,,,,
Frequencies,1343,,,,,,
Frequencies,1344,,,,,,
Frequencies,1345,,,,,,
Frequencies,1346,,,,,,
Frequencies,1347,,,,,,
Frequencies,1348,,,,,,
Frequencies,1349,,,,,,
Frequencies,1350,,,,,,
Frequencies,1351,,,,,,
Frequencies,1352,,,,,,
Frequencies,1353,,,,,,
Frequencies,1354,,,,,,
Frequencies,1355,,,,,,
Frequencies,1356,,,,,,
Frequencies,1357,,,,,,
Frequencies,1358,,,,,,
Frequencies,1359,,,,,,
Frequencies,1360,,,,,,
Frequencies,1361,,,,,,
Frequencies,1362,,,,,,
Frequencies,1363,,,,,,
Frequencies,1364,,,,,,
Frequencies,1365,,,,,,
Frequencies,1366,,,,,,
Frequencies,1367,,,,,,
Frequencies,1368,,,,,,
Frequencies,1369,,,,,,
Frequencies,1370,,,,,,
Frequencies,1371,,,,,,
Frequencies,1372,,,,,,
Frequencies,1373,,,,,,
Frequencies,1374,,,,,,
Frequencies,1375,,,,,,
Frequencies,1376,,,,,,
Frequencies,1377,,,,,,
Frequencies,1378,,,,,,
Frequencies,1379,,,,,,
Frequencies,1380,,,,,,
Frequencies,1381,,,,,,
Frequencies,1382,,,,,,
Frequencies,1383,,,,,,
Frequencies,1384,,,,,,
Frequencies,1385,,,,,,
Frequencies,1386,,,,,,
Frequencies,1387,,,,,,
Frequencies,1388,,,,,,
Frequencies,1389,,,,,,
Frequencies,1390,,,,,,
Frequencies,1391,,,,,,
Frequencies,1392,,,,,,
Frequencies,1393,,,,,,
Frequencies,1394,,,,,,
Frequencies,1395,,,,,,
Frequencies,1396,,,,,,
Frequencies,1397,,,,,,
Frequencies,1398,,,,,,
Frequencies,1399,,,,,,
Frequencies,1400,,,,,,
Frequencies,1401,,,,,,
Frequencies,1402,,,,,,
Frequencies,1403,,,,,,
Frequencies,1404,,,,,,
Frequencies,1405,,,,,,
Frequencies,1406,,,,,,
Frequencies,1407,,,,,,
Frequencies,1408,,,,,,
Frequencies,1409,,,,,,
Frequencies,1410,,,,,,
Frequencies,1411,,,,,,
Frequencies,1412,,,,,,
Frequencies,1413,,,,,,
Frequencies,1414,,,,,,
Frequencies,1415,,,,,,
Frequencies,1416,,,,,,
Frequencies,1417,,,,,,
Frequencies,1418,,,,,,
Frequencies,1419,,,,,,
Frequencies,1420,,,,,,
Frequencies,1421,,,,,,
Frequencies,1422,,,,,,
Frequencies,1423,,,,,,
Frequencies,1424,,,,,,
Frequencies,1425,,,,,,
Frequencies,1426,,,,,,
Frequencies,1427,,,,,,
Frequencies,1428,,,,,,
Frequencies,1429,,,,,,
Frequencies,1430,,,,,,
Frequencies,1431,,,,,,
Frequencies,1432,,,,,,
Frequencies,1433,,,,,,
Frequencies,1434,,,,,,
Frequencies,1435,,,,,,
Frequencies,1436,,,,,,
Frequencies,1437,,,,,,
Frequencies,1438,,,,,,
Statistics,0,varnumber,varname,n,sum,mean,min,max,varTitle
Statistics,1,24571,DISABPCT,1529,12674,8.2890778286461746,4,100,"Percent of undergraduates, who are formally registered as students with disabilities, when percentage is more than 3 percent"
Statistics,2,10971,ROOMCAP,2143,3224841,1504.8254783014465,3,19017,Total dormitory capacity
Statistics,3,10981,MEALSWK,1098,24040,21.894353369763206,2,99,Number of meals per week in board charge
Statistics,4,10986,ROOMAMT,1707,10430925,6110.6766256590508,0,23436,Typical room charge for academic year
Statistics,5,10991,BOARDAMT,1481,6742465,4552.6434841323426,0,9476,Typical board charge for academic year
Statistics,6,10996,RMBRDAMT,432,4026017,9319.4837962962956,0,19148,Combined charge for room and board
Statistics,7,10911,APPLFEEU,5925,205404,34.6673417721519,0,400,Undergraduate application fee
Statistics,8,10916,APPLFEEG,2069,89111,43.069598840019331,0,300,Graduate application fee
Statistics,9,,,,,,,
Statistics,10,,,,,,,
Statistics,11,,,,,,,
Statistics,12,,,,,,,
Statistics,13,,,,,,,
Statistics,14,,,,,,,
Statistics,15,,,,,,,
Statistics,16,,,,,,,
Statistics,17,,,,,,,
Statistics,18,,,,,,,
Statistics,19,,,,,,,
Statistics,20,,,,,,,
Statistics,21,,,,,,,
Statistics,22,,,,,,,
Statistics,23,,,,,,,
Statistics,24,,,,,,,
Statistics,25,,,,,,,
Statistics,26,,,,,,,
Statistics,27,,,,,,,
Statistics,28,,,,,,,
Statistics,29,,,,,,,
Statistics,30,,,,,,,
FrequenciesRV,0,varnumber,varname,codevalue,valuelabel,frequency,percent
FrequenciesRV,1,10361,PEO1ISTR,1,Yes,3976,62.5
FrequenciesRV,2,10361,PEO1ISTR,0,Implied no,2386,37.5
FrequenciesRV,3,10366,PEO2ISTR,1,Yes,4423,69.52
FrequenciesRV,4,10366,PEO2ISTR,0,Implied no,1939,30.48
FrequenciesRV,5,10371,PEO3ISTR,1,Yes,814,12.79
FrequenciesRV,6,10371,PEO3ISTR,0,Implied no,2066,32.47
FrequenciesRV,7,10371,PEO3ISTR,-2,Not applicable,3482,54.73
FrequenciesRV,8,10376,PEO4ISTR,1,Yes,1084,17.04
FrequenciesRV,9,10376,PEO4ISTR,0,Implied no,5278,82.96
FrequenciesRV,10,10381,PEO5ISTR,1,Yes,1234,19.399999999999999
FrequenciesRV,11,10381,PEO5ISTR,0,Implied no,5128,80.599999999999994
FrequenciesRV,12,10386,PEO6ISTR,1,Yes,365,5.74
FrequenciesRV,13,10386,PEO6ISTR,0,Implied no,5997,94.26
FrequenciesRV,14,10391,CNTLAFFI,1,Public,2035,31.99
FrequenciesRV,15,10391,CNTLAFFI,2,Private for-profit,2444,38.42
FrequenciesRV,16,10391,CNTLAFFI,3,Private not-for-profit (no religious affiliation),966,15.18
FrequenciesRV,17,10391,CNTLAFFI,4,Private not-for-profit (religious affiliation),917,14.41
FrequenciesRV,18,10396,PUBPRIME,1,Federal,17,0.27
FrequenciesRV,19,10396,PUBPRIME,2,State,1506,23.67
FrequenciesRV,20,10396,PUBPRIME,3,Territorial,10,0.16
FrequenciesRV,21,10396,PUBPRIME,4,School district,235,3.69
FrequenciesRV,22,10396,PUBPRIME,5,County,91,1.43
FrequenciesRV,23,10396,PUBPRIME,7,City,13,0.2
FrequenciesRV,24,10396,PUBPRIME,8,Special district,114,1.79
FrequenciesRV,25,10396,PUBPRIME,9,Other,49,0.77
FrequenciesRV,26,10396,PUBPRIME,-2,Not applicable,4327,68.010000000000005
FrequenciesRV,27,10401,PUBSECON,1,Federal,15,0.24
FrequenciesRV,28,10401,PUBSECON,2,State,142,2.23
FrequenciesRV,29,10401,PUBSECON,3,Territorial,8,0.13
FrequenciesRV,30,10401,PUBSECON,4,School district,73,1.1499999999999999
FrequenciesRV,31,10401,PUBSECON,5,County,54,0.85
FrequenciesRV,32,10401,PUBSECON,6,Township,1,0.02
FrequenciesRV,33,10401,PUBSECON,7,City,4,0.06
FrequenciesRV,34,10401,PUBSECON,8,Special district,23,0.36
FrequenciesRV,35,10401,PUBSECON,9,Other,39,0.61
FrequenciesRV,36,10401,PUBSECON,0,Implied no,1676,26.34
FrequenciesRV,37,10401,PUBSECON,-2,Not applicable,4327,68.010000000000005
FrequenciesRV,38,10406,RELAFFIL,51,African Methodist Episcopal,6,0.09
FrequenciesRV,39,10406,RELAFFIL,24,African Methodist Episcopal Zion Church,3,0.05
FrequenciesRV,40,10406,RELAFFIL,52,American Baptist,17,0.27
FrequenciesRV,41,10406,RELAFFIL,22,American Evangelical Lutheran Church,1,0.02
FrequenciesRV,42,10406,RELAFFIL,27,Assemblies of God Church,14,0.22
FrequenciesRV,43,10406,RELAFFIL,54,Baptist,64,1.01
FrequenciesRV,44,10406,RELAFFIL,28,Brethren Church,2,0.03
FrequenciesRV,45,10406,RELAFFIL,34,Christ and Missionary Alliance Church,4,0.06
FrequenciesRV,46,10406,RELAFFIL,61,Christian Church (Disciples of Christ),19,0.3
FrequenciesRV,47,10406,RELAFFIL,48,Christian Churches and Churches of Christ,17,0.27
FrequenciesRV,48,10406,RELAFFIL,55,Christian Methodist Episcopal,4,0.06
FrequenciesRV,49,10406,RELAFFIL,35,Christian Reformed Church,3,0.05
FrequenciesRV,50,10406,RELAFFIL,58,Church of Brethren,4,0.06
FrequenciesRV,51,10406,RELAFFIL,57,Church of God,10,0.16
FrequenciesRV,52,10406,RELAFFIL,59,Church of the Nazarene,10,0.16
FrequenciesRV,53,10406,RELAFFIL,74,Churches of Christ,18,0.28000000000000003
FrequenciesRV,54,10406,RELAFFIL,60,Cumberland Presbyterian,2,0.03
FrequenciesRV,55,10406,RELAFFIL,50,"Episcopal Church, Reformed",2,0.03
FrequenciesRV,56,10406,RELAFFIL,102,Evangelical Christian,4,0.06
FrequenciesRV,57,10406,RELAFFIL,36,Evangelical Congregational Church,1,0.02
FrequenciesRV,58,10406,RELAFFIL,37,Evangelical Covenant Church of America,2,0.03
FrequenciesRV,59,10406,RELAFFIL,38,Evangelical Free Church of America,2,0.03
FrequenciesRV,60,10406,RELAFFIL,39,Evangelical Lutheran Church,27,0.42
FrequenciesRV,61,10406,RELAFFIL,64,Free Methodist,5,0.08
FrequenciesRV,62,10406,RELAFFIL,41,Free Will Baptist Church,4,0.06
FrequenciesRV,63,10406,RELAFFIL,65,Friends,7,0.11
FrequenciesRV,64,10406,RELAFFIL,105,General Baptist,1,0.02
FrequenciesRV,65,10406,RELAFFIL,91,Greek Orthodox,2,0.03
FrequenciesRV,66,10406,RELAFFIL,42,Interdenominational,39,0.61
FrequenciesRV,67,10406,RELAFFIL,40,International United Pentecostal Church,1,0.02
FrequenciesRV,68,10406,RELAFFIL,80,Jewish,37,0.57999999999999996
FrequenciesRV,69,10406,RELAFFIL,68,Lutheran Church - Missouri Synod,11,0.17
FrequenciesRV,70,10406,RELAFFIL,67,Lutheran Church in America,2,0.03
FrequenciesRV,71,10406,RELAFFIL,43,Mennonite Brethren Church,2,0.03
FrequenciesRV,72,10406,RELAFFIL,69,Mennonite Church,6,0.09
FrequenciesRV,73,10406,RELAFFIL,87,Missionary Church Inc,1,0.02
FrequenciesRV,74,10406,RELAFFIL,44,Moravian Church,2,0.03
FrequenciesRV,75,10406,RELAFFIL,78,Multiple Protestant Denomination,6,0.09
FrequenciesRV,76,10406,RELAFFIL,106,Muslim,2,0.03
FrequenciesRV,77,10406,RELAFFIL,108,Non-Denominational,6,0.09
FrequenciesRV,78,10406,RELAFFIL,45,North American Baptist,1,0.02
FrequenciesRV,79,10406,RELAFFIL,100,Original Free Will Baptist,1,0.02
FrequenciesRV,80,10406,RELAFFIL,79,Other Protestant,28,0.44
FrequenciesRV,81,10406,RELAFFIL,47,Pentecostal Holiness Church,3,0.05
FrequenciesRV,82,10406,RELAFFIL,107,Plymouth Brethren,1,0.02
FrequenciesRV,83,10406,RELAFFIL,103,Presbyterian,3,0.05
FrequenciesRV,84,10406,RELAFFIL,66,Presbyterian Church (USA),55,0.86
FrequenciesRV,85,10406,RELAFFIL,73,Protestant Episcopal,8,0.13
FrequenciesRV,86,10406,RELAFFIL,49,Reformed Church in America,5,0.08
FrequenciesRV,87,10406,RELAFFIL,81,Reformed Presbyterian Church,3,0.05
FrequenciesRV,88,10406,RELAFFIL,30,Roman Catholic,244,3.84
FrequenciesRV,89,10406,RELAFFIL,92,Russian Orthodox,1,0.02
FrequenciesRV,90,10406,RELAFFIL,95,Seventh Day Adventist,14,0.22
FrequenciesRV,91,10406,RELAFFIL,75,Southern Baptist,24,0.38
FrequenciesRV,92,10406,RELAFFIL,94,The Church of Jesus Christ of Latter-day Saints,4,0.06
FrequenciesRV,93,10406,RELAFFIL,97,The Presbyterian Church in America,2,0.03
FrequenciesRV,94,10406,RELAFFIL,88,Undenominational,21,0.33
FrequenciesRV,95,10406,RELAFFIL,93,Unitarian Universalist,2,0.03
FrequenciesRV,96,10406,RELAFFIL,84,United Brethren Church,1,0.02
FrequenciesRV,97,10406,RELAFFIL,76,United Church of Christ,14,0.22
FrequenciesRV,98,10406,RELAFFIL,71,United Methodist,90,1.41
FrequenciesRV,99,10406,RELAFFIL,89,Wesleyan,8,0.13
FrequenciesRV,100,10406,RELAFFIL,33,Wisconsin Evangelical Lutheran Synod,2,0.03
FrequenciesRV,101,10406,RELAFFIL,99,Other (none of the above),12,0.19
FrequenciesRV,102,10406,RELAFFIL,-2,Not applicable,5445,85.59
FrequenciesRV,103,10411,LEVEL1,1,Yes,3340,52.5
FrequenciesRV,104,10411,LEVEL1,0,Implied no,3022,47.5
FrequenciesRV,105,10416,LEVEL2,1,Yes,3868,60.8
FrequenciesRV,106,10416,LEVEL2,0,Implied no,2494,39.200000000000003
FrequenciesRV,107,10421,LEVEL3,1,Yes,2741,43.08
FrequenciesRV,108,10421,LEVEL3,0,Implied no,3621,56.92
FrequenciesRV,109,10426,LEVEL4,1,Yes,745,11.71
FrequenciesRV,110,10426,LEVEL4,0,Implied no,5617,88.29
FrequenciesRV,111,10431,LEVEL5,1,Yes,2556,40.18
FrequenciesRV,112,10431,LEVEL5,0,Implied no,2023,31.8
FrequenciesRV,113,10431,LEVEL5,-2,Not applicable,1783,28.03
FrequenciesRV,114,10436,LEVEL6,1,Yes,1110,17.45
FrequenciesRV,115,10436,LEVEL6,0,Implied no,3469,54.53
FrequenciesRV,116,10436,LEVEL6,-2,Not applicable,1783,28.03
FrequenciesRV,117,10441,LEVEL7,1,Yes,2081,32.71
FrequenciesRV,118,10441,LEVEL7,0,Implied no,2498,39.26
FrequenciesRV,119,10441,LEVEL7,-2,Not applicable,1783,28.03
FrequenciesRV,120,10446,LEVEL8,1,Yes,786,12.35
FrequenciesRV,121,10446,LEVEL8,0,Implied no,3793,59.62
FrequenciesRV,122,10446,LEVEL8,-2,Not applicable,1783,28.03
FrequenciesRV,123,10466,LEVEL12,0,Implied no,6362,100
FrequenciesRV,124,10452,LEVEL17,1,Yes,839,13.19
FrequenciesRV,125,10452,LEVEL17,0,Implied no,3740,58.79
FrequenciesRV,126,10452,LEVEL17,-2,Not applicable,1783,28.03
FrequenciesRV,127,10453,LEVEL18,1,Yes,819,12.87
FrequenciesRV,128,10453,LEVEL18,0,Implied no,3760,59.1
FrequenciesRV,129,10453,LEVEL18,-2,Not applicable,1783,28.03
FrequenciesRV,130,10454,LEVEL19,1,Yes,158,2.48
FrequenciesRV,131,10454,LEVEL19,0,Implied no,4421,69.489999999999995
FrequenciesRV,132,10454,LEVEL19,-2,Not applicable,1783,28.03
FrequenciesRV,133,10901,CALSYS,1,Semester,3184,50.05
FrequenciesRV,134,10901,CALSYS,2,Quarter,383,6.02
FrequenciesRV,135,10901,CALSYS,3,Trimester,138,2.17
FrequenciesRV,136,10901,CALSYS,4,Four-one-four plan,108,1.7
FrequenciesRV,137,10901,CALSYS,5,Other academic year,188,2.96
FrequenciesRV,138,10901,CALSYS,6,Differs by program,820,12.89
FrequenciesRV,139,10901,CALSYS,7,Continuous,1468,23.07
FrequenciesRV,140,10901,CALSYS,-2,Not applicable,73,1.1499999999999999
FrequenciesRV,141,10926,FT_UG,1,Yes,5945,93.45
FrequenciesRV,142,10926,FT_UG,2,No,344,5.41
FrequenciesRV,143,10926,FT_UG,-2,Not applicable,73,1.1499999999999999
FrequenciesRV,144,10931,FT_FTUG,1,Yes,5781,90.87
FrequenciesRV,145,10931,FT_FTUG,2,No,508,7.98
FrequenciesRV,146,10931,FT_FTUG,-2,Not applicable,73,1.1499999999999999
FrequenciesRV,147,15301,FTGDNIDP,1,Yes,2060,32.380000000000003
FrequenciesRV,148,15301,FTGDNIDP,2,No,1715,26.96
FrequenciesRV,149,15301,FTGDNIDP,-2,Not applicable,2587,40.659999999999997
FrequenciesRV,150,10946,PT_UG,1,Yes,4398,69.13
FrequenciesRV,151,10946,PT_UG,2,No,1891,29.72
FrequenciesRV,152,10946,PT_UG,-2,Not applicable,73,1.1499999999999999
FrequenciesRV,153,10951,PT_FTUG,1,Yes,3880,60.99
FrequenciesRV,154,10951,PT_FTUG,2,No,2409,37.869999999999997
FrequenciesRV,155,10951,PT_FTUG,-2,Not applicable,73,1.1499999999999999
FrequenciesRV,156,15306,PTGDNIDP,1,Yes,1931,30.35
FrequenciesRV,157,15306,PTGDNIDP,2,No,1844,28.98
FrequenciesRV,158,15306,PTGDNIDP,-2,Not applicable,2587,40.659999999999997
FrequenciesRV,159,15311,DOCPP,1,Yes,784,12.32
FrequenciesRV,160,15311,DOCPP,-2,Not applicable,5578,87.68
FrequenciesRV,161,15316,DOCPPSP,1,Yes,413,6.49
FrequenciesRV,162,15316,DOCPPSP,2,No,371,5.83
FrequenciesRV,163,15316,DOCPPSP,-2,Not applicable,5578,87.68
FrequenciesRV,164,10516,OPENADMP,1,Yes,3796,59.67
FrequenciesRV,165,10516,OPENADMP,2,No,2033,31.96
FrequenciesRV,166,10516,OPENADMP,-2,Not applicable,533,8.3800000000000008
FrequenciesRV,167,16141,VET1,1,Yes,2869,45.1
FrequenciesRV,168,16141,VET1,0,Implied no,3411,53.62
FrequenciesRV,169,16141,VET1,-1,Not reported,9,0.14000000000000001
FrequenciesRV,170,16141,VET1,-2,Not applicable,73,1.1499999999999999
FrequenciesRV,171,16142,VET2,1,Yes,2918,45.87
FrequenciesRV,172,16142,VET2,0,Implied no,3362,52.85
FrequenciesRV,173,16142,VET2,-1,Not reported,9,0.14000000000000001
FrequenciesRV,174,16142,VET2,-2,Not applicable,73,1.1499999999999999
FrequenciesRV,175,16143,VET3,1,Yes,3318,52.15
FrequenciesRV,176,16143,VET3,0,Implied no,2962,46.56
FrequenciesRV,177,16143,VET3,-1,Not reported,9,0.14000000000000001
FrequenciesRV,178,16143,VET3,-2,Not applicable,73,1.1499999999999999
FrequenciesRV,179,16144,VET4,1,Yes,1667,26.2
FrequenciesRV,180,16144,VET4,0,Implied no,4613,72.510000000000005
FrequenciesRV,181,16144,VET4,-1,Not reported,9,0.14000000000000001
FrequenciesRV,182,16144,VET4,-2,Not applicable,73,1.1499999999999999
FrequenciesRV,183,16145,VET5,1,Yes,2226,34.99
FrequenciesRV,184,16145,VET5,0,Implied no,4054,63.72
FrequenciesRV,185,16145,VET5,-1,Not reported,9,0.14000000000000001
FrequenciesRV,186,16145,VET5,-2,Not applicable,73,1.1499999999999999
FrequenciesRV,187,16149,VET9,1,Yes,1456,22.89
FrequenciesRV,188,16149,VET9,0,Implied no,4824,75.83
FrequenciesRV,189,16149,VET9,-1,Not reported,9,0.14000000000000001
FrequenciesRV,190,16149,VET9,-2,Not applicable,73,1.1499999999999999
FrequenciesRV,191,10681,CREDITS1,1,Yes,3018,47.44
FrequenciesRV,192,10681,CREDITS1,0,Implied no,3262,51.27
FrequenciesRV,193,10681,CREDITS1,-1,Not reported,9,0.14000000000000001
FrequenciesRV,194,10681,CREDITS1,-2,Not applicable,73,1.1499999999999999
FrequenciesRV,195,10686,CREDITS2,1,Yes,2163,34
FrequenciesRV,196,10686,CREDITS2,0,Implied no,4117,64.709999999999994
